id,poi_name,pcdr,t_tag,intro
poi_000880,深圳市开拓者安防科技有限公司,广东省;深圳市;龙岗区;大发路,公司企业|公司,"开拓者安防科技有限公司, 成立于中国深圳, 是一家专注于门禁产品的高科技企业。公司集研发,设计,生产和销售为一体,致力于为全球用户提供安全稳定的门禁产品及解决方案。
创新,诚信是开拓者安防的核心发展理念。公司在国内首创无线门禁,三卡合一金属读卡器,WIFI 迷你控制器等行业领先产品。
公司产品通过CE, ROSH 等国际资格认证,远销德国,意大利,美国,西班牙等100多个国际,客户遍布欧洲,北美洲,大洋洲,亚洲等市场。 在全球有超过10万台开拓者门禁设备再为用户提供稳定的服务。
前进的开拓者,年轻的你。欢迎您和开拓者安防一起前进。"
poi_000881,丽呈东谷酒店(天津西站人民医院地铁站店),天津市;;南开区;芥园西道,酒店|高档型,"丽呈东谷酒店(天津西站人民医院地铁站店)坐落天津市市内六区中南开区和红桥区的交界处,具备得天独厚的地理优势,交通便利,距离地铁6号线人民医院站近,地铁2号线咸阳路站近,毗邻天津市人民医院,天津商业大学,附近有熙悦汇购物中心,鹏欣水游城、陆家嘴中心(天津店)等商业中心,距鼓楼,古文化街、海河摩天轮等天津著名景点10分钟左右车程。丽呈东谷酒店(天津西站人民医院地铁站店)是丽呈酒店集团标准化高档新中式风格的酒店,秉承“汇意东方、择谷而栖”的理念,融合东方美学与现代艺术,极力打造体验式的情景人居。品牌标准化客房,植入云端深睡眠,床垫,无弹簧,真零压,智能化马桶,沉浸式沐浴系统。酒店拥有舒适客房和中式风格套房,水墨的点缀凸显着古典韵味,高端的配置,贴心的服务,高质量的睡眠应有尽有,英国“Seven Plus茶语系列”洗护用品带走您旅途的疲惫。酒店设有自助早餐,健身房,自助洗衣房,挂烫机等贴心生活配套设施,尊享品质商旅生活。"
poi_000882,英德乐星酒店,广东省;清远市;英德市;英州大道南,酒店|经济型,"本酒店是一家以欧式现代主题风格酒店,主张“舍得.付出等于快乐”的中华育人文,酒店采用顾家舒眠床垫、红苹果家具、智能窗帘,品牌卫浴,新疆棉60*60贡缎布草;酒店有多种雅致豪华房、茶艺套房、酒店客房明亮宽敞落地窗,无暗房,清新典雅,致力为客人提供一个环保 健康,宁静舒适、远离都市浮躁的商旅环境。酒店位于英德市英州大道鸿达花园西门旁,英州大道是英德市区主干道,酒店处于繁华的中心地带,近距云星洲、碧桂园等高端商业小区,毗邻大型音乐喷泉月桂湖花园、西门町商业中心娱乐与美食中心旁,距新市政中心5分钟车程,距离华粤学校、中医院5分钟车程距离广乐高速出口、英德西大约15分钟车程。    英德市周边景点有奥园巧克力王国、宝晶宫、天鹅湖茶语温泉,宝墩湖温泉、积庆里红茶谷、浈阳峡连樟村,徐家庄、英西峰林、九龙小镇等。英德特产有:世界飘香红茶英红九号、金毛豪、英德麻竹笋、擂茶粥等美食。并有广东省英石之乡之称。    酒店大堂以素雅、古典、文艺为主题,中式且典雅的装修风格,表现出古代诗人向往的那种宁静致远的情怀,营造出了独特简约、清新素雅之感;一楼内设有《乐友茶社》,为旅客提供一个宁静、轻松、儒雅的环境,在此泡上一壶小茶,品味响誉海外的英德红茶世界高香红茶,在纷繁复杂中清醒,尘器喧哗下静谧。   乐星乐星让您舒心,予爱同行,感恩相伴,乐星酒店欢迎您!"
poi_000883,丑小鸭幼儿园,河南省;洛阳市;孟津区;兆隆路,教育培训|幼儿园|教育培训|学前教育,"我园采用综合的思路呈现课程,以活动的形式组织课程,以弹性指导的原则管理课程,并加以发展,另具特色,努力办成一所优教、优育、优质有特色的品牌幼儿园。园所内目前拥有多种深受儿童喜爱的大型玩具和游乐场所,幼儿园学习、休息场所温馨、舒适,活动场地宽敞、透亮,厨卫设施卫生、安全,是一所可以让幼儿开心、家长放心、社会认可的儿童家园。"
poi_000885,大麦家庭民宿(银新东六路分店),广西壮族自治区;北海市;银海区;银新东六路,酒店|家庭旅馆|酒店|旅馆|酒店|民宿,"大家好!我叫大麦,北海银滩土生土长的我,爱好水族,爱好运动,愿结识五湖四海的朋友,我在家里等你们的到来!近银滩近海鲜菜市,游泳和自煮海鲜两不误!"
poi_000886,云边观景酒店(花果园财富广场店),贵州省;贵阳市;南明区;小车河路,酒店|经济型,"这是一间可以看日落的现代观景大床房,配有48寸大屏电视、洗衣机、空调,厨房用品齐全,50兆宽带WIFI饭后可以步行到小车河湿地公园散步楼下有直达贵阳火车站和高铁北站的的公交车261路,马路对面就是机场大巴候车厅,楼下餐饮超市一应俱全"
poi_000887,美人谷,湖北省;荆门市;京山市;,景点|景区|景点|自然风光,"京山美人谷景区全长约2公里,它位于绿林景区东南方向的万福河峡谷,与绿林寨景区遥遥相望,与鸳鸯溪一水相连。它由一系列的深潭、飞瀑、奇石、幽洞组成。是一个以水石景观为主的峡谷型探秘寻芳的生态休闲游览区,景貌与四川的九寨沟何其相似乃尔,被誉为“湖北新九寨”这里山水相依、景色宜人,峡谷纵深八百余米,谷底怪石嶙峋;这里林涛阵阵,清风怡人,鸟语花香,美女翩翩;这里天卷云霞,层峦叠翠“蒹葭苍苍,白露为霜,所谓伊人,在水一方”美人谷集中体现了传统、纯美的中国古典山水诗意。身处其中,一步一景,恍如世外桃源,人间仙境。"
poi_000888,丰惠中学,浙江省;绍兴市;上虞区;外环南路,教育培训|高级中学|教育培训|中学,"上虞市丰惠中学创办于1941年,前身为上虞简易师范学校,1949年更名为上虞市丰惠中学,时称上虞一中,1996年成为上虞市高级中学,2000年9月经绍兴市教委评估确认为绍兴市重点中学。"
poi_000889,丞相祠堂,浙江省;金华市;武义县;环城北路,景点|文物古迹|景点|人文景观,"丞相祠堂也是为纪念诸葛亮而修建的,与大公堂相距百米,面积1400平方米。坐东朝西,平面按“回”字形布局,有屋52间,由门厅、中庭、庑廊、钟鼓楼和享堂组成,古朴浑厚,气势非凡。祠堂雕梁画栋,门窗栏杆等部件均雕刻精细,美不胜收。"
poi_000890,界首海纳宾馆,安徽省;阜阳市;界首市;新阳路,酒店|经济型|酒店|旅馆,"界首海纳宾馆环境优美,客房舒适整洁、安静。地理位置优越,购物、出行十分便利。"
poi_000891,临高大长今假日酒店,海南省;;临高县;党校路,酒店|经济型|酒店|旅馆,"若想要游览临高,大长今假日酒店将会是一个不错的的住宿之选。旅客可以在闲暇时间去酒店的休闲区,提升健康幸福感。"
poi_000892,江西省铜鼓中学,江西省;宜春市;铜鼓县;定江西路,教育培训|高级中学|教育培训|中学,"江西省铜鼓中学是铜鼓县唯一的一所省级重点中学,创立于1927年,风雨数十载,几经易址。现在校园东临西湖,西枕沩山,北斜青峰,可谓依山傍水。"
poi_000893,龙桥百花洲,四川省;泸州市;泸县;,景点|景区|休闲娱乐|生态园,"泸县龙桥文化生态园的荷花园是川南规模最大、品种最多的观赏荷花基地。占地300余亩,种有荷花20余万株,有红莲、白莲、并蒂莲等40余个品种,花期从5月中旬开至10月初。龙桥百花洲不仅已建成1000多亩的鲜花园,15000平方米的蔬菜育苗展示中心等大型观赏景观,而且还有生态餐厅、植物园、许愿池、12生肖广场以及鹊桥景点供游人参观。鲜花园中除了美景以外,还融入了休闲欣赏为一体的设施,包括小火车、游船、秋千、风车等项目,大家在慢慢欣赏园内美景的同时,尽情享受各娱乐项目的魅力。国际梦幻灯光展,6000万盏LED灯,打造最炫的色彩,最酷的光雕造型,最美的夜景,无与伦比的灯光盛宴。"
poi_000894,iu酒店(北京中关村人民大学苏州街地铁站店),北京市;;海淀区;海淀南路辅路,酒店|经济型|酒店|快捷酒店,"酒店地理位置优越,位于地铁10号线苏州街站F口右转,人民大学西门北,距北京大学西门公交2站,近海淀医院,新东方总部,海龙、科贸大厦。宾馆采用经济型酒店管理模式,让每一位宾客在享受干净、舒适住宿环境的同时,也能享受较高性价比。酒店全体成员期待您的光临!"
poi_000895,阳光大酒店(信丰县火车站店),江西省;赣州市;信丰县;迎宾大道,酒店|经济型,"若想要游览信丰,信丰阳光大酒店将会是一个不错的的住宿之选。酒店距离信丰火车站仅有4km。酒店为您在客房内配备了雨伞、空调和液晶电视机,所有入住的客人均可便捷的使用。电热水壶可供使用,便捷的客房设施定能让您倍感舒适。浴室内提供拖鞋、24小时热水和吹风机,让您感受到宾至如归的享受。旅客可以在中餐厅享用可口的美食。如果旅客愿意,酒店可以提供满足需求的客房送餐服务。在一天的忙碌后,您可以在酒店尽情的享受各种体育和休闲设施。24小时开放的前台服务可为您随时提供信息,以帮助您探索这个魅力之都。入住酒店的旅客,可以使用酒店免费停车场。"
poi_000896,全季酒店(重庆解放碑步行街店),重庆市;;渝中区;中华路,酒店|舒适型|酒店|商务酒店,"酒店位于长江、嘉陵江环抱的“渝中半岛”,地处重庆解放碑繁华核心的商业步行街,毗邻来福士广场,集商务、旅游、餐饮、休闲于一体。交通四通八达,距离地铁1号线、2号线9号出口约100米,附近还有多个公交站点,可直达重庆西站、机场以及重庆各区商业中心;距离解放碑约100米,步行约2分钟可达重庆标志性建筑【解放碑】听钟声、拍照留念,步行约10分钟可到【洪崖洞景区】、【长江索道】、【朝天门码头】等著名的网红打卡观景。出大门便是重庆著名的【八一好吃街】、【火锅一条街】,汇集各种美食待君尽享。酒店周边汇聚各商业大楼,商务办公近在迟尺,正对面便是英利国际金融中心,步行约2分钟便可到达重庆国贸中心、中央商务区、金鹰财富中心、重庆环球金融中心、日月光中心广场、美美百货、王府井百货、重百大楼、太平洋百货、新世纪百货等商务商业大楼,办公之余可享购物快乐。步行约1分钟便是得意不夜城,里聚集了KTV、酒吧、影院等休闲娱乐场所。全季酒店成立于2010年,隶属华住集团,中国领先的中档酒店品牌。目前已覆盖中国31个省级行政区,开业已超过1100家。从东方智慧中汲取人文精神,从当代生活中提炼价值内涵,全季通过亲朋服务创造优质体验,在东方土地上,让更多人感受东方的自然得体,为4亿中产人群提升旅途生活品质。"
poi_000897,一木·轻奢影院公寓(红谷滩万达店),江西省;南昌市;红谷滩区;日新路,酒店|公寓式酒店,"本店低调不失平凡,简约而不简单,温馨又不负浪漫。酒店公寓给您新的入住体验,别具一格的风范融入时下潮流,是都市年轻人喜欢的元素。以轻奢风为主,黑白灰简约路线,为时下年轻的朋友打造一个属于自己的小天地!"
poi_000899,漫住别院,福建省;漳州市;漳浦县;523县道,酒店|客栈|酒店|民宿,"别院位于漳州市漳浦县六鳌半岛。距离“翡翠湾景区”开车只需3分钟。距离“抽象画廊景区”,开车只需10分钟。民宿房间宽敞舒适,配备齐全,干净整洁。为旅客提供旅游指导服务,期待家人的到来。"
poi_000900,成都银行股份有限公司都江堰支行医保服务工作点,四川省;成都市;都江堰市;都江堰大道二段,政府机构,"该站点为都江堰市医保服务站。目前,暂未开展医保报销类业务经办,可提供医保政策咨询、引导参保人员手机办、自助办。手机办、自助办相关医保服务事项:异地安置退休人员备案,异地长期居住人员备案,常驻异地工作人员备案,异地转诊人员备案,异地急诊、抢救住院登记备案,参保人员参保信息查询(参保证明查询打印),参保人员参保信息查询(参保缴费明细查询打印),出具《参保凭证》,个人账户支出查询打印,结算信息查询打印,转移接续手续办理等。"
poi_000901,迈作民宿(嘉兴路美食街店),四川省;乐山市;市中区;茶坊路,酒店|舒适型|酒店|民宿,"民宿位于茶坊路412号,距离嘉兴路美食街很近。本店采用100寸巨幕电视,智能升降床,给你带来舒爽的观影体验和真0压睡眠体验。乐山欢迎您,迈作民宿欢迎您。"
poi_000902,北京西科盛世通酒店会展设备制造有限公司,北京市;;顺义区;裕安路,公司企业|公司,"北京西科盛世通酒店会展设备制造有限公司,系中美合资企业,位于顺义天竺空港工业开发区内,集开发、研制、生产,销售为一体。主要客户为五星级酒店、大型展览馆、学校等。
美国总公司位于明尼苏达州,经过50多年的发展,已成为大型跨国公司,在业界享有盛誉。我公司在上海、深圳分别设有办事处,在成都、云南、三亚、厦门、南京、杭州设有销售部,在市场上占有相当大的市场份额,有着雄厚的技术和品牌优势。
公司信奉“人是公司最宝贵的资源”的理念,为员工提供有竞争力的待遇和优越的发展前景。我们诚邀精英加盟,共创辉煌。
公司在顺义及地铁站有往返班车。车程为半小时左右。
公司总部:顺义天竺空港工业区B区
顺义工厂:顺义火神营蔚然路甲2号
上海办事处:上海市新闸路831号丽都新贵
深圳办事处:深圳市福田区金田路金中环商务大厦"
poi_000903,季朵酒店(长沙火车站朝阳村地铁站店),湖南省;长沙市;芙蓉区;车站中路辅路,酒店|经济型,"酒店位于长沙火车站地标建筑——宇成朝阳广场T1栋13楼,紧邻长沙火车站、友阿百货、阿波罗商业广场。 【交通便利】稀缺地铁口酒店,下楼步行可抵达地铁3号、6号线“朝阳村”站,距地铁2号线“长沙火车站”站800余米,地铁可直达五一广场(15分钟)、橘子洲(15分钟)、长沙国际会展中心(15分钟)、高铁南站(20分钟)、黄花国际机场(30分钟)、长沙世界之窗、湖南省博物馆等地、湘雅医院、湘雅二医院、湘雅三医院、湖南省儿童医院等地。 【户型功能】部分房型配有冰箱、洗衣机、浴缸、高清巨幕投影,独配2.4米超大超宽投影床,前台配有冰箱、电磁炉,酒店配置洗衣房等等,为广大消费者出行提供便利。"
poi_000904,广州得志电子科技有限公司,广东省;广州市;白云区;夏荷路,公司企业|公司|公司企业|电子厂|公司企业|工厂,"得志公司成立于2005年,已有十余年的发展历史,得志公司是一家自主研发、生产、销售LED舞台灯具系列产品,产品90%销往海外80多个国家和地区,以欧美中高档市场为主。目前拥有自主品牌""得志""和DAISEYA,企业通过了ISO9001的认证,产品先后通过了国家出口认证,CE,ROHS认证。拥有现代化标准厂房近10000平方米,有独立的办公楼、生产车间楼、宿舍楼。现因公司扩大发展需要,急聘以下人员加入:"
poi_000905,张家港创利木冕贸易有限公司,江苏省;苏州市;张家港市;渡江路,公司企业|公司,"张家港创利木冕贸易有限公司 经销批发的原木、板材、园林、建筑用材畅销消费者市场,在消费者当中享有较高的地位,公司与多家零售商和代理商建立了长期稳定的合作关系。张家港创利木冕贸易有限公司经销的原木、板材、园林、建筑用材品种齐全、价格合理。张家港创利木冕贸易有限公司实力雄厚,重信用、守合同、保证产品质量,以多品种经营特色和薄利多销的原则,赢得了广大客户的信任。"
poi_000906,御墅苑别墅(儋州海花岛店),海南省;儋州市;;,酒店|别墅酒店,"民宿位于海花岛三号岛,房间均分布在海岸边。别墅是您享受宁静,告别大酒店的喧嚣与拥挤,享受这座人工岛的美景,在这里不仅有醉人的风景、空气清新、天空湛蓝,还享有海滩、海花岛商业街、超市及多处景点距离近的优势。房型主要是不同居室的洋房公寓和别墅,装修风格属于现代简约风、欧式、美式等多种风格,设施齐全,高速光纤、齐备的厨房设施,高档热水器、大浴缸。10平米阳台、私人聚会小院,观景飘窗。能满足不同顾客的需求。前台位于小区内,24小时管家服务,将环境和高端配套融入租住体验,为精英人士打造拎包即住、品质配套、尊贵服务三位一体的入住体验,三代同行拥有自己独立的空间独享美食的理想选择,周边用餐和采购食材方便,生活便利,希望选择入住我们民宿的客人在这可以享受愉快的假期!"
poi_000907,星聚酒店(横店影视城清明上河图店),浙江省;金华市;东阳市;登龙路,酒店|经济型,"酒店在横店影视城景区边上,对面就是清明上河图景区,酒店拥有安心睡眠系统,设施都是智能化设计,,为五湖四海的旅客创造家一般的感觉。《停车便利》酒店前面的停车场是是收费的,,是属于景区的停车场,酒店后面路边都是免费的,都可以停。全楼各房间独立WIFI,楼下就有饭店和停车场很方便。《交通便利》酒店对面就是景区,紧邻梦幻谷,秦王宫,近步行街,(具体可以咨询前台)酒店近横店影视城各景区,客运中心,轻轨站车程5-8分钟,至义乌火车站90分钟车程,萧山机场120分钟,地理位置优越,交通极为便利。酒店拥有景观标间,景观大床,豪华亲子房,落地景观大床房等,星聚酒店以“宾客至上,服务领先”为经营理念,视宾客为上帝,真诚地为宾客提供热情,周到,文明,礼貌,安全,规范的服务,酒店全体员工热诚期待您的光临!"
poi_000908,秭归秭橙酒店,湖北省;宜昌市;秭归县;长宁大道,酒店|经济型,"酒店位于秭归县长宁大道,是一家以舒适、商务、观景型主题酒店,地处秭归核心商业圈―金城广场。酒店地理位置优越,交通便利,周边基础设施齐全,客房整洁,宽敞明亮,环境卫生,可满足不同客人的需求,是您出行理想的下榻之所。"
poi_000909,杭州小耀子电子商务有限公司,浙江省;杭州市;萧山区;桥园路,公司企业|公司,"杭州小耀子电子商务有限公司 经销批发的史努比童装、卫衣、套装、T恤、裤子畅销消费者市场,在消费者当中享有较高的地位,公司与多家零售商和代理商建立了长期稳定的合作关系。杭州小耀子电子商务有限公司经销的史努比童装、卫衣、套装、T恤、裤子品种齐全、价格合理。杭州小耀子电子商务有限公司实力雄厚,重信用、守合同、保证产品质量,以多品种经营特色和薄利多销的原则,赢得了广大客户的信任。"
poi_000910,大咖汇电竞酒店,四川省;巴中市;巴州区;通佛路,酒店|经济型|酒店|电竞酒店|酒店|主题酒店|酒店|旅馆,"开业于2021-12-31,相信无论您是一日游还是深度游,大咖汇电竞酒店都是您巴中之行的不二选择。酒店距离恩阳机场仅22km,距离巴中站仅5km,提供给旅客多项便捷的交通选择。所有极具特色的客房都配备有空调,让您感受到更加贴心细致的入住体验。除此之外,配备有拖鞋、24小时热水和吹风机的浴室是您消除一天疲劳的好地方。酒店提供的体育和休闲设施,旨在为旅客营造多姿多彩的住宿体验。"
poi_000911,东营虹霞宾馆,山东省;东营市;东营区;运河路,酒店|经济型|酒店|旅馆|酒店|快捷酒店,"东营虹霞商务宾馆地处东城开发区运河路,临近万达广场,周围购物方便,交通便捷。东营虹霞商务宾馆环境舒适、温馨,客房装潢优雅,服务贴心,竭诚为顾客营造一个舒适的休息环境。"
poi_000912,太仓鸿海精密机械有限公司,江苏省;苏州市;太仓市;双湖路,公司企业|公司,"太仓鸿海精密机械有限公司是分条机、分切机、铜挤压模具、机械加工、薄膜分条机、纸张分条机、胶带分条机、胶带分切机、贴合分条机、贴合分切机、薄膜分切机、纸张分切机、缠绕式分切机等产品专业生产加工的有限责任公司,公司总部设在苏州太仓双凤双湖路3-1号,太仓鸿海精密机械有限公司拥有完整、科学的质量管理体系。太仓鸿海精密机械有限公司的诚信、实力和产品质量获得业界的认可。
    欢迎各界朋友莅临分切、分条、复卷、缠绕专业设备制造商——太仓鸿海精密机械有限公司,参观、指导和业务洽谈。"
poi_000913,武威温泉度假村,甘肃省;武威市;凉州区;569国道,景点|温泉|休闲娱乐|度假村,"武威温泉度假村规划设计崇尚自然,智能化运营尽享尊崇,将温泉沐浴和休闲养生文化完美融合,开创了河西走廊温泉养生康体之先河。度假村位于武威市凉州区西营镇五沟村,天然药王泉原址,地理位置优越,交通便利。温泉所处区域平均海拔两千多千米,夏无酷暑,冬无严寒;地势三面环山,西营河水环景区蜿蜒而过,是天然的休闲养生之地。度假村集温泉、水上乐园、商务、住宿、餐饮、茶室、豪华KTV、汗蒸房、健身房、休闲大厅等于一体,秉承经典温泉文化,倡议温泉养生理念,用户在观赏秀丽风光的同时,尽享尊崇的养生体验。"
poi_000914,深圳市乐彩纸品包装有限公司,广东省;深圳市;龙岗区;坂李大道,公司企业|公司,"深圳市乐彩纸品包装有限公司是包装盒、彩盒、彩卡、礼品盒、说明书、灰卡纸、双铜纸、坑纸等产品专业生产加工的公司,拥有完整、科学的质量管理体系。深圳市乐彩纸品包装有限公司的诚信、实力和产品质量获得业界的认可。欢迎各界朋友莅临参观、指导和业务洽谈。"
poi_000915,天佑双语幼儿园,河北省;邯郸市;永年区;西大街,教育培训|双语幼儿园|教育培训|幼儿园|教育培训|学前教育,"幼儿园环境优美,设施齐全,有专门的活动室。给孩子提供充分玩乐的场地。幼儿园以“一切为了孩子”为宗旨,培养孩子基本的自理能力和良好的生活习惯,和同伴友好相处,适应集体环境,分工合作。用唱歌、舞蹈、绘画、手工、表演、游戏等形式,让幼儿体验美、感受美,激发想象力和创造力。"
poi_000916,新程电竞酒店,湖北省;宜昌市;伍家岗区;胜利四路,酒店|电竞酒店|酒店|主题酒店,"酒店坐拥在水电之都---宜昌,位于沿江大道与胜利四路交汇处,低调不失格调,温馨而不负浪漫,是闹事中的宁静一隅。酒店走温馨路线,设计师操刀,专业的运营团队,这里没有传统酒店的一成不变,有设计,有文化,有品质,有温度。房间配置人体工程学应对的乳胶床垫、全自动按摩椅、沐浴用品、小冰箱、高颜值香薰等,原味茶香、属地影相。营造良好的入住体验,酒店的环境融入时下潮流,花园露天清吧烤吧,给您新的视觉体验,是都市年轻人喜欢的元素,也是公司小型会议聚餐的上好选择。酒店交通便利,距离三峡游客中心、万达广场驾车仅需5分钟,步行仅15分钟,距离解放路步行街7分钟车程,距离CBD购物中心12分钟车程,距离宜昌东站和宜昌客运站仅需25分钟,距离三峡机场仅需45分钟,是情侣出游、亲子出游、办公商旅优选。"
poi_000917,铂尔国际酒店(济南泺口服装城动物园店),山东省;济南市;天桥区;济泺路,酒店|高档型,"铂尔国际酒店(BOHR INTL),星级标准“服装”文化主题酒店。地处济南天桥区核心商贸中心,北邻黄河,南靠动物园,交通便利,风景秀美。酒店共300间品质客房,每间均配有观景落地窗,可尽览泉城风光,餐饮36个时尚风雅的用餐包厢及多个特色风味餐厅,畅享美食,恣享悠闲;酒店有13个多功能厅,其中2个1200㎡商务大厅,可同时满足2000人用餐及3000人会议,为更多宴会需求提供宽敞的空间和布局方式;安心会议,非凡体验。"
poi_000918,和林格尔鑫泰宾馆,内蒙古自治区;呼和浩特市;和林格尔县;盛乐北街,酒店|经济型|酒店|旅馆,"和林格尔鑫泰宾馆坐落于盛乐经济园区师大东门,采用新型材料,无甲醛,防水,防火,每个房间有独立窗户,独立卫生间。"
poi_000920,三亚安逸家旅租(海棠林旺夜市广场店),海南省;三亚市;海棠区;林旺大道,酒店|经济型,"旅租位于美丽的三亚海棠湾,处于林旺大道最热闹的商圈,门口就有公交站,周围有餐厅、夜市、菜市场、水果市场等,生活交通十分方便。本酒店有多种房型,不同房间有不同的艺术涂料,倍感温馨。本酒店的服务宗旨是:为你愉快的旅途提供舒适的住宿,所以布草和席梦思都是采购的上好产品!"
poi_000921,汉庭酒店(齐齐哈尔中环广场新玛特店),黑龙江省;齐齐哈尔市;龙沙区;卜奎大街,酒店|经济型,"汉庭新品3.51全屋智能版,位于齐齐哈尔市龙沙区卜奎大街,处于繁华商业区,吃喝玩乐、购物应有尽有,交通便利。酒店设有大床房、双床房、家庭房各式客房,提供自助早餐、机器人送物、行李寄存、自助洗衣房、健身房、大堂自助水吧台服务等,并且免费为住客提供大商新玛特购物广场停车场地下二层A区晚20时至翌日早9时暖库存车服务,其它时段停车执行大商新玛特购物广场停车场收费标准。我们交付的产品和服务质量可靠,欢迎入住体验!"
poi_000922,宁波有方儿童用品有限公司,浙江省;宁波市;北仑区;连顺路,公司企业|公司,"宁波有方儿童用品有限公司是儿童家具、儿童玩具、儿童平衡自行车等产品专业生产加工的公司,拥有完整、科学的质量管理体系。我们提供专业的OEM/ODM服务;我们擅长所有跟木制和竹制相关的儿童家具、玩具、平衡自行车等儿童用品的研发与生产;我们有我们自己的木制、竹制玩具生产工厂和塑料玩具工厂。我们的工厂审计是由中国商检局办公室发布了中国玩具出口许可证;我们是通过了ISO9001、BSCI和FSC认证的工厂。品质是永恒的首要任务。 因此,我们主要的产品是木制的种植园和竹子为原料,所有的油漆是环保材料,可以通过国际玩具安全测试EN71,ASTM,CPSIA等;生产过程中,我们只使用测试通过的材料,我们注重产品的质量和安全,每一个产品从结构、材料、工艺,我们必将仔细评估他们,通过我们的质量控制和生产团队,必须确保我们所有的产品是“安全产品”。"
poi_000923,广州云佳酒店(广州白云机场店),广东省;广州市;花都区;三凤凤翔街,酒店|高档型,"酒店距离广州白云国际机场T1.T2航站楼车程约7分钟。我们为所有住客提供全天候的免费穿梭巴士往返机场服务。酒店客房独栋结构,自助餐厅在设在一楼,提供超过36个品类供旅客选择,客房分部在2至9层,健身房洗衣房全天候提供服务。酒店全域一千兆的专用高速网络覆盖,所有的客房均实现智能化控制,为旅客提供轻奢时尚的智能体验!"
poi_000924,喆啡酒店(合肥财富广场海棠地铁站店),安徽省;合肥市;庐阳区;颍上路,酒店|舒适型|酒店|商务酒店,"位于庐阳区颖上路与临泉路交口东南角,距宜家购物中心步行7分钟即到,距财富广场高级商务区步行8分钟。距离万象汇购物中心驾车7分钟即到,距淮河路步行街商业区不远。距离地铁三号线郑和站步行四五分钟、距离地铁三号线和五号线换乘站的海棠站也只有七八分钟的路程。四十五中橡树湾校区、海棠花园小学、庐阳中学、南国花园小学、寿春中学都在酒店周边。酒店客房配有24小时恒温热水系统、独立超大淋浴间、优眠床垫、独立空调、无线WIFI覆盖;房内还设有小型私人咖啡角,使用挂耳咖啡作为房间标配,24小时休闲咖啡馆,让您享受由喆啡精选来自世界各地的优质咖啡。酒店公共书吧供客人阅读尽显文艺气息,配备会议室及停车场。环境舒适,更有家人般贴心服务,让您拥有一个咖啡文化酒店特色的干净,温馨的住宿环境,为商旅顾客营造“旅途中的啡凡存在”。"
poi_000925,甲定苗族洞葬,贵州省;贵阳市;花溪区;014县道,景点|文物古迹|景点|人文景观|景点|景区,"甲定苗族洞葬,位于贵阳市花溪区高坡乡甲定村,为当地苗族的一种丧葬习俗。;甲定苗族洞葬,位于贵阳市花溪区高坡乡甲定村,为当地苗族的一种丧葬习俗。"
poi_000926,龙泉驿区龙泉街办冠优门窗经营部(星光小区店),四川省;成都市;龙泉驿区;长柏路,购物|门窗|购物|建材,"本店位于长柏路132号,主营:门窗制作   铝合金门窗  扶手   固定纱窗、铝合金门窗、铝合金门窗  等 专业技术 欢迎到店咨询"
poi_000927,昆明航骁酒店,云南省;昆明市;官渡区;,酒店|经济型|酒店|旅馆,"酒店位于长港中路西段,距离航站楼约6-7分钟的车程。酒店内设有停车场,并且24小时提供机场接送服务,让每位入住客人住的安心、舒心。要想乘机方便,就住本酒店,期待您的光临!"
poi_000928,乐家民宿(宜昌东站店),湖北省;宜昌市;伍家岗区;同强路,酒店|民宿,"乐家民宿(宜昌东站店)步行5分钟直达宜昌东站,是高铁出行的优选栖居地!全屋搭载小米智能系统,灯光、温度一键掌控,loft复式现代简约风混法式复古浪漫风情,柔软床品与干湿分离卫浴带来舒适体验。设施齐全到难以想象,自助入住+24小时热水+高速WiFi+巨幕投影+冰箱+洗衣机+空气净化机,满足商务、情侣及家庭出行需求。楼下便利店、餐饮齐全,1小时内可达三峡大坝等核心景区,高性价比价格搭配洁净贴心的服务,让每段宜昌之旅都温暖惬意,妥妥的“家外之家”~"
poi_000929,伊甸园,辽宁省;大连市;瓦房店市;城八线,休闲娱乐|温泉洗浴|休闲娱乐|度假村|休闲娱乐|洗浴,"美门温泉位于三台乡政府西侧伊甸园内,室外有一个大的温泉池,温泉最高水温52℃,水质无色透明,中性温和。还有适合儿童游玩的温泉池。"
poi_000930,安庆君怡宾馆,安徽省;安庆市;宜秀区;纬四街,酒店|旅馆,"安庆君怡宾馆是安庆新开的酒店之一,于2020-07-01正式运营。倘若您在忙碌的一天后想在自己的客房内放松,提供拖鞋、24小时热水和吹风机的客房浴室是不错的选择。优美的环境,再搭配上细致周到的服务,酒店的休闲区定能满足您的品质需求。"
